Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-24 15:02:26 -0700,0,2057,1828,3051,2581,0,1,4,78,3,3,3,2,1,3,2,4,1,1,2,4,2,4,250,221,161,301,10244608,10366976,4860416,9953280,2791424,9105408,2337280,8282112
2015-10-24 15:02:36 -0700,0,3195,2538,2810,1939,0,1,3,78,1,3,1,0,1,1,0,2,0,0,1,2,1,1,59,135,117,0,1177088,0,6383616,0,3640320,0,3473408,0
2015-10-24 15:02:46 -0700,0,2873,2562,2742,1645,0,1,3,76,1,3,1,0,1,1,0,2,0,1,1,2,1,1,88,129,124,0,4393984,0,3134976,0,3523584,0,4473856,0
2015-10-24 15:02:56 -0700,0,4306,4069,3529,1819,0,1,3,82,3,3,2,1,1,3,1,3,1,1,2,3,2,3,276,280,208,0,10530816,0,9755648,0,2511872,0,3206144,0
2015-10-24 15:03:06 -0700,0,2689,2244,2655,2121,0,1,3,77,1,3,1,0,0,1,0,2,0,1,1,2,1,1,43,78,61,0,1839104,0,2979840,0,2390528,0,458240,0
2015-10-24 15:03:17 -0700,0,3747,3452,2997,1546,0,1,3,79,2,3,2,1,1,2,1,3,1,1,2,3,1,3,192,223,174,0,4721664,0,6134784,0,3276800,0,7635456,0
2015-10-24 15:03:27 -0700,0,3348,2809,3209,1834,0,1,3,79,2,3,2,1,1,2,1,2,0,1,1,2,1,2,236,143,90,0,4585472,0,3231232,0,1083904,0,2454016,0
2015-10-24 15:03:37 -0700,0,2929,2504,2712,1703,0,1,3,76,1,3,1,0,0,1,0,2,0,1,1,2,1,1,74,99,100,0,2215936,0,6508032,0,2179584,0,1628672,0
2015-10-24 15:03:47 -0700,0,3608,3181,2913,1825,0,1,4,78,1,3,1,0,0,1,1,2,0,1,1,2,2,4,83,116,67,641,1605120,27791360,5991424,25001984,593920,16859136,240640,10510336
2015-10-24 15:03:57 -0700,0,3251,2887,3022,1720,0,1,3,79,2,3,2,1,1,2,1,2,0,1,1,2,1,8,310,145,159,1094,2490368,44396544,2972160,37687296,5318144,22401024,9125888,32337920
2015-10-24 15:04:07 -0700,0,3988,3495,3486,1638,0,1,3,79,2,3,2,1,1,2,1,3,0,1,2,3,1,2,76,228,168,0,11457536,0,4132352,0,2940928,0,2568704,0
2015-10-24 15:04:17 -0700,0,2650,2323,3703,1624,0,1,3,77,1,3,1,1,1,1,1,2,0,1,1,2,1,2,121,112,101,0,6069760,0,2428928,0,695296,0,3436032,0
2015-10-24 15:04:27 -0700,0,3797,3457,2827,1417,0,1,3,78,3,3,3,2,1,3,1,3,1,1,2,3,2,3,403,243,218,0,7111680,0,8433152,0,2574336,0,9225216,0
2015-10-24 15:04:37 -0700,0,3470,2977,2725,1715,0,1,3,80,2,3,2,1,1,2,1,2,0,1,1,2,1,2,103,147,94,0,4628992,0,4048384,0,2264576,0,844800,0
2015-10-24 15:04:47 -0700,0,2818,2389,2750,1758,0,1,3,76,1,3,1,0,1,1,0,2,0,1,1,2,1,2,154,158,151,0,9826304,0,3685376,0,4207616,0,1168896,0
