Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-24 20:36:21 -0700,0,3551,2230,2698,15554,0,1,4,78,1,3,1,1,1,1,1,2,0,1,1,2,2,4,116,130,93,632,2173440,25137152,2217472,23179264,5379072,14028800,1945600,16732160
2015-10-24 20:36:31 -0700,0,2363,2074,3031,3069,0,1,3,74,1,3,1,0,0,1,0,2,0,1,1,2,1,1,60,81,44,0,2260992,0,1345024,0,411136,0,1545216,0
2015-10-24 20:36:41 -0700,0,2534,2069,3368,2918,0,1,3,76,1,3,1,0,1,1,0,2,0,1,1,2,1,2,51,198,152,0,8257024,0,2536448,0,4315648,0,3972608,0
2015-10-24 20:36:51 -0700,0,2855,2669,4458,3070,0,1,7,77,1,3,1,0,0,1,1,2,0,1,1,2,2,7,135,128,123,1133,3997184,45355008,6941696,41738240,2690048,25067520,1764352,29507584
2015-10-24 20:37:02 -0700,0,2182,1790,4711,3359,0,1,3,74,1,3,0,0,0,0,1,1,0,0,1,1,1,3,35,76,26,564,531456,14884864,1288704,25051136,349696,16670720,1177088,13905920
2015-10-24 20:37:12 -0700,0,3018,2529,3241,3348,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,1,42,148,120,0,3134464,0,6342656,0,3051008,0,2596352,0
2015-10-24 20:37:22 -0700,0,2679,2179,3378,2930,0,1,3,75,1,3,1,1,0,1,0,1,0,0,1,1,1,1,89,55,36,0,137728,0,2536448,0,692736,0,1186304,0
2015-10-24 20:37:32 -0700,0,3161,2397,2646,2627,0,1,3,78,1,3,1,0,1,1,0,2,0,1,1,2,1,2,30,202,182,0,2451456,0,9097728,0,6549504,0,4665344,0
2015-10-24 20:37:42 -0700,0,2586,2374,4003,2999,0,1,3,74,1,3,1,0,0,1,0,2,0,1,1,2,1,1,130,78,57,0,400896,0,3411456,0,2272256,0,1057792,0
2015-10-24 20:37:52 -0700,0,2712,2243,3813,2958,0,1,3,75,1,3,1,1,1,1,0,2,0,1,1,2,1,2,49,194,132,0,7256576,0,2498560,0,4847616,0,1981952,0
2015-10-24 20:38:02 -0700,0,2884,2740,3224,2646,0,1,3,76,1,3,1,0,0,1,0,2,0,1,1,2,1,1,49,102,56,0,2384896,0,3371008,0,950272,0,361472,0
2015-10-24 20:38:12 -0700,0,2309,1957,4716,2822,0,1,3,74,1,3,1,0,0,1,0,2,0,1,1,2,1,1,63,88,57,0,2810368,0,1272832,0,828928,0,2221056,0
2015-10-24 20:38:22 -0700,0,3245,2591,3248,2618,0,1,5,77,1,3,1,1,1,2,1,2,0,1,1,2,2,5,52,161,170,726,2300928,26656768,8425472,26521600,1832448,16728064,8815616,20865024
2015-10-24 20:38:32 -0700,0,2382,2011,3803,2688,0,1,3,73,1,3,1,1,0,1,1,2,0,1,1,2,1,1,128,66,46,0,1414656,0,2226176,0,862208,0,1353216,0
2015-10-24 20:38:42 -0700,0,2825,2965,3567,3018,0,1,3,75,1,3,1,0,1,1,0,2,0,1,1,2,1,2,69,142,129,0,1519104,0,5425664,0,5200384,0,4061184,0
2015-10-24 20:38:53 -0700,0,2783,1998,3157,2627,0,1,3,73,1,3,1,1,0,1,0,2,0,1,1,2,1,2,118,154,112,0,8749056,0,809472,0,2512896,0,2051584,0
2015-10-24 20:39:03 -0700,0,2275,2151,2821,3338,0,1,3,75,1,3,1,0,0,1,0,2,0,1,1,2,1,1,45,65,53,0,3115008,0,1477120,0,917504,0,1172480,0
2015-10-24 20:39:13 -0700,0,3095,1921,3474,2676,0,1,3,79,1,3,1,0,0,1,0,2,0,1,1,2,1,1,68,129,78,0,2408448,0,1736704,0,3381760,0,2314752,0
2015-10-24 20:39:23 -0700,0,2550,1660,3250,3208,0,1,3,74,1,3,1,0,0,1,0,2,0,1,1,2,1,1,53,103,92,0,466944,0,6486016,0,837120,0,3801600,0
2015-10-24 20:39:33 -0700,0,3000,2858,3520,2719,0,1,3,78,2,3,2,1,1,2,1,2,0,1,2,2,1,3,207,269,219,0,9188864,0,11156992,0,5197824,0,1934848,0
2015-10-24 20:39:43 -0700,0,2657,2172,3655,2448,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,2,53,129,115,0,1547264,0,4455936,0,5546496,0,2873344,0
2015-10-24 20:39:53 -0700,0,3012,3209,4740,1970,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,2,53,201,176,0,2314240,0,6867968,0,6354432,0,6512128,0
2015-10-24 20:40:03 -0700,0,3098,2237,3402,1801,0,1,3,78,2,3,1,1,0,2,1,2,0,1,1,2,1,2,205,68,72,0,2475008,0,1377792,0,1622528,0,3587584,0
2015-10-24 20:40:13 -0700,0,2623,2082,3106,1929,0,1,3,75,1,3,1,0,0,1,0,2,0,1,1,2,1,1,57,105,92,0,5007360,0,3521536,0,1228288,0,1820672,0
2015-10-24 20:40:23 -0700,0,3668,3011,3404,1690,0,1,3,78,1,3,1,0,1,1,0,2,0,1,1,2,1,2,56,238,172,0,7717888,0,4421120,0,6110208,0,3263488,0
2015-10-24 20:40:34 -0700,0,2525,2143,4052,1516,0,1,3,76,1,3,1,0,0,1,0,2,0,1,1,2,1,1,47,79,99,0,3793408,0,4830720,0,2443264,0,1384960,0
2015-10-24 20:40:44 -0700,0,2936,2800,3586,1759,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,2,34,114,153,0,3180032,0,5466624,0,8098304,0,2483200,0
2015-10-24 20:40:54 -0700,0,3020,2354,3694,1724,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,2,42,160,175,0,5942272,0,5726720,0,8891392,0,1387008,0
2015-10-24 20:41:04 -0700,0,2672,2664,3130,1804,0,1,4,78,2,3,1,0,1,2,1,3,0,1,2,3,2,4,56,131,174,516,6949888,13283328,9058816,20881408,2424832,13688832,3424768,16728064
2015-10-24 20:41:14 -0700,0,3367,2260,3152,1724,0,1,3,78,1,3,1,1,0,1,0,2,0,1,1,2,1,1,99,62,60,0,3161600,0,2056704,0,211456,0,2114560,0
2015-10-24 20:41:24 -0700,0,2697,1873,2397,1730,0,1,3,76,1,3,1,0,0,1,0,2,0,0,1,2,1,1,40,37,42,0,1481728,0,3536384,0,127488,0,154624,0
2015-10-24 20:41:34 -0700,0,3339,3278,3588,1766,0,1,3,79,1,3,1,0,0,1,1,2,0,1,1,2,1,3,92,103,77,543,3607040,12537856,3758080,22761472,772096,16769024,1515520,15810560
2015-10-24 20:41:44 -0700,0,2762,2431,2710,1847,0,1,3,76,1,3,1,0,0,1,0,2,0,1,1,2,1,1,63,66,50,0,3040256,0,2098176,0,402432,0,820736,0
