Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-21 12:34:25 -0700,0,312,173,431,443,0,1,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-10-21 12:34:35 -0700,0,330,174,466,456,0,1,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,114688,0,0,0,0,0,4096
2015-10-21 12:34:45 -0700,0,328,174,442,625,0,1,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-10-21 12:34:55 -0700,0,7243,8274,410,739,0,1,6,48,5,3,3,1,2,4,1,4,1,2,3,4,2,4,271,464,327,0,14108160,0,8696832,0,10742272,0,7451648,0
2015-10-21 12:35:05 -0700,0,4375,4549,2269,608,0,1,3,46,3,3,2,1,1,2,1,3,0,1,2,3,2,3,118,266,232,0,13578752,0,8269824,0,4690432,0,2528256,0
2015-10-21 12:35:15 -0700,0,6269,4782,2209,593,0,1,4,40,4,3,3,1,2,3,1,3,1,1,3,3,2,4,285,243,392,0,13330432,0,15321088,0,12040192,0,8332800,0
2015-10-21 12:35:25 -0700,0,5902,7150,2934,590,0,1,4,51,4,3,3,2,1,3,1,3,1,1,2,3,2,4,369,285,224,0,8624128,0,10492416,0,6537728,0,2365440,0
2015-10-21 12:35:35 -0700,0,4698,4606,2736,555,0,1,3,39,3,3,2,1,1,2,1,3,1,1,2,3,2,3,254,275,209,0,11354624,0,5839872,0,2874880,0,6149632,0
2015-10-21 12:35:45 -0700,0,7042,6854,2472,505,0,1,4,50,4,3,2,0,2,3,0,4,1,2,3,4,2,4,328,450,464,0,22141440,0,13475840,0,10884096,0,11559936,0
2015-10-21 12:35:55 -0700,0,5187,5556,2642,556,0,1,4,46,4,3,3,2,1,3,2,3,1,1,2,3,2,4,441,274,210,0,6442496,0,5044224,0,4678144,0,10195456,0
2015-10-21 12:36:05 -0700,0,7851,7024,2445,507,0,1,6,46,6,4,4,2,2,4,2,4,1,2,4,4,3,5,321,361,357,0,14026240,0,11249152,0,10121216,0,9332224,0
2015-10-21 12:36:15 -0700,0,4676,4803,2982,530,0,1,14,46,3,3,3,1,1,3,1,3,2,1,2,3,2,14,386,178,221,2258,10348032,81010688,6024704,83886080,7602688,58724352,3657728,58720256
2015-10-21 12:36:25 -0700,0,4972,5457,2830,543,0,1,3,44,3,3,2,1,1,2,1,3,1,1,2,3,2,3,211,181,204,0,9054208,0,5137920,0,7023616,0,4301824,0
2015-10-21 12:36:35 -0700,0,7910,7586,2718,514,0,1,6,52,6,4,4,1,2,4,1,5,1,2,3,5,3,5,217,432,452,0,14416896,0,17933824,0,10594816,0,13570048,0
2015-10-21 12:36:46 -0700,0,5663,4408,4012,565,0,1,4,43,4,3,3,1,1,3,1,3,1,1,2,3,2,3,388,202,255,0,9927680,0,12622336,0,1688064,0,7674368,0
2015-10-21 12:36:56 -0700,0,7457,7788,2845,472,0,1,4,54,4,3,3,1,1,3,1,4,2,2,3,4,2,4,481,464,283,0,14033920,0,6113792,0,5695488,0,9603072,0
2015-10-21 12:37:06 -0700,0,4409,4405,2811,571,0,1,3,45,3,3,2,1,1,2,1,2,0,1,2,2,2,3,163,166,168,0,6630912,0,7827968,0,4436480,0,2200576,0
2015-10-21 12:37:16 -0700,0,5436,5070,2465,499,0,1,4,42,4,3,2,1,1,2,1,3,2,1,3,3,2,3,227,155,247,0,8982016,0,8944640,0,7477760,0,5543936,0
2015-10-21 12:37:26 -0700,0,4787,6330,2314,556,0,1,3,49,3,3,2,2,1,2,1,3,1,1,2,3,2,2,131,194,134,0,6763008,0,3776000,0,1878528,0,4343808,0
2015-10-21 12:37:36 -0700,0,5248,4974,2183,534,0,1,3,45,3,3,2,1,1,2,1,3,2,1,2,3,1,2,160,153,173,0,7306752,0,5551616,0,1203200,0,7609856,0
2015-10-21 12:37:46 -0700,0,8063,7538,2459,534,0,1,6,51,5,3,3,1,2,4,1,5,1,2,3,5,3,6,258,588,578,0,21357056,0,23111168,0,14297600,0,13519360,0
2015-10-21 12:37:56 -0700,0,5548,5447,3471,563,0,1,4,46,4,3,3,2,1,3,1,3,2,1,2,3,2,4,319,286,255,0,12029952,0,7148032,0,7778816,0,5038080,0
2015-10-21 12:38:06 -0700,0,7769,6790,3226,503,0,1,5,46,5,4,3,1,2,4,1,5,1,2,4,5,3,5,339,513,520,0,18477056,0,19713024,0,11351040,0,15535616,0
2015-10-21 12:38:16 -0700,0,4641,4686,3138,538,0,1,3,44,3,3,2,1,1,2,1,3,2,1,2,3,2,3,378,338,233,0,3198976,0,11635712,0,6942720,0,7392256,0
