Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-24 15:28:29 -0700,0,5673,5208,2708,2135,0,1,3,85,2,3,2,1,1,2,0,3,1,1,2,3,1,2,207,198,164,0,3727360,0,4418560,0,2717184,0,9673728,0
2015-10-24 15:28:39 -0700,0,4095,3618,3181,1917,0,1,3,81,2,3,2,1,1,2,0,3,0,1,2,3,1,2,141,209,157,0,6963712,0,5962752,0,2428416,0,4317696,0
2015-10-24 15:28:49 -0700,0,5500,5089,3312,1863,0,1,4,84,3,3,2,1,2,3,0,4,1,1,2,4,2,3,121,491,353,0,8284672,0,18319360,0,9540608,0,7993856,0
2015-10-24 15:28:59 -0700,0,4257,3767,3351,2059,0,1,3,81,2,3,2,1,1,2,1,3,0,1,2,3,1,3,87,251,210,0,6443008,0,9404928,0,3836416,0,6605824,0
2015-10-24 15:29:09 -0700,0,4778,4416,3939,1777,0,1,4,83,3,3,2,1,1,3,1,4,1,1,2,4,2,3,131,404,339,0,8697856,0,8133120,0,9406976,0,16157696,0
2015-10-24 15:29:19 -0700,0,5092,4757,3855,2139,0,1,3,82,2,3,2,2,1,2,1,3,0,1,2,3,1,2,165,133,124,0,4852224,0,4506624,0,2964992,0,3265536,0
2015-10-24 15:29:29 -0700,0,4120,3662,3040,1633,0,1,3,80,2,3,2,1,1,2,1,2,0,1,2,2,1,2,141,199,149,0,4386816,0,5580288,0,3766784,0,4893696,0
2015-10-24 15:29:40 -0700,0,5724,5344,4051,1961,0,1,3,84,2,3,2,1,1,2,1,3,1,1,2,3,2,4,167,399,336,0,12591104,0,15042048,0,6824448,0,7627776,0
2015-10-24 15:29:50 -0700,0,4365,3901,3521,1880,0,1,3,80,2,3,2,1,1,2,1,3,1,1,2,3,1,3,214,225,145,0,4302848,0,9085952,0,913408,0,3924480,0
2015-10-24 15:30:00 -0700,0,5210,4748,3858,2131,0,1,4,85,3,3,3,1,2,3,1,3,1,1,2,3,2,4,189,446,352,0,19052032,0,13032960,0,6389760,0,5565952,0
2015-10-24 15:30:10 -0700,0,4614,4110,4145,2048,0,1,3,80,2,3,2,1,1,2,1,3,0,1,2,3,1,2,205,219,204,0,8052224,0,5819904,0,6265856,0,5484032,0
2015-10-24 15:30:20 -0700,0,4548,4036,3062,1841,0,1,4,83,4,3,3,2,1,4,1,4,1,1,2,4,2,4,300,363,295,0,7153664,0,15861760,0,6634496,0,7332352,0
2015-10-24 15:30:30 -0700,0,5585,5018,3275,2129,0,1,3,83,3,3,2,2,1,3,1,3,0,1,2,3,2,3,307,275,209,0,4508672,0,6881792,0,7875584,0,6938624,0
2015-10-24 15:30:40 -0700,0,3940,3544,2545,1876,0,1,8,80,2,3,2,1,1,3,2,3,0,1,2,3,3,8,209,217,169,1117,8098816,35856384,6733824,42627072,2521600,32219136,3851264,28971008
2015-10-24 15:30:51 -0700,0,5424,4985,2986,1995,0,1,4,85,3,3,3,2,1,3,1,4,1,1,2,4,2,3,319,234,189,0,7010816,0,4579328,0,5020160,0,7067136,0
2015-10-24 15:31:01 -0700,0,4361,3938,2693,1973,0,1,11,82,2,3,2,1,1,4,3,3,1,1,2,3,3,11,334,182,135,1896,6826496,67547136,3678720,68329472,3554304,50970624,2910208,50212864
