Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-24 14:39:06 -0700,0,1045,650,2466,2816,0,1,3,67,1,3,1,0,1,1,0,2,0,1,1,2,1,1,8,72,132,0,5332992,0,5407232,0,1541632,0,4303872,0
2015-10-24 14:39:16 -0700,0,2913,2351,2636,1816,0,1,3,75,1,3,1,0,0,1,0,2,2,0,1,2,0,1,105,77,46,0,1601024,0,1681408,0,2157056,0,397824,0
2015-10-24 14:39:27 -0700,0,2140,1706,4084,1643,0,1,3,73,1,3,1,1,0,1,0,1,0,0,1,1,1,1,91,111,84,0,2578432,0,1928192,0,1178624,0,4888064,0
2015-10-24 14:39:37 -0700,0,3273,2842,4481,1692,0,1,3,79,2,3,1,1,1,2,1,3,2,1,2,3,1,2,135,272,153,0,6349824,0,6497280,0,4977152,0,1374208,0
2015-10-24 14:39:47 -0700,0,2057,1670,3847,1870,0,1,3,73,1,3,1,0,0,1,0,1,0,0,1,1,0,1,71,87,25,0,1473024,0,393728,0,248832,0,1058304,0
2015-10-24 14:39:57 -0700,0,2776,2450,3542,1616,0,1,3,78,1,3,1,1,1,2,1,2,2,1,1,2,1,2,147,231,138,0,3793920,0,3414528,0,3599360,0,6472704,0
2015-10-24 14:40:07 -0700,0,2708,2134,4832,1779,0,1,3,75,2,3,2,1,0,2,1,2,0,1,1,2,1,2,229,95,68,0,1241600,0,4700160,0,2028544,0,631808,0
2015-10-24 14:40:17 -0700,0,2253,1728,3044,1714,0,1,3,75,1,3,1,0,0,1,0,2,2,0,1,2,0,1,78,66,60,0,3267584,0,1885696,0,190976,0,2176000,0
2015-10-24 14:40:27 -0700,0,2906,2547,3093,1644,0,1,3,75,1,3,1,1,1,1,0,2,0,1,1,2,1,2,114,162,131,0,4786688,0,5778432,0,3373568,0,2561024,0
2015-10-24 14:40:37 -0700,0,2401,1948,4175,1533,0,1,3,75,2,3,2,1,0,2,1,2,0,1,1,2,1,2,210,123,88,0,2401792,0,3848192,0,2830336,0,1997312,0
2015-10-24 14:40:47 -0700,0,2880,2769,2926,1617,0,1,3,77,1,3,1,0,1,1,0,2,0,1,1,2,1,2,54,206,167,0,5133312,0,5219328,0,6764544,0,3763200,0
2015-10-24 14:40:57 -0700,0,2228,1715,4434,1752,0,1,3,75,1,3,1,0,0,1,0,2,0,0,1,2,0,1,62,99,64,0,3822592,0,3040256,0,101888,0,1136640,0
2015-10-24 14:41:07 -0700,0,2624,2289,3924,1562,0,1,3,76,2,3,2,1,1,2,1,3,0,1,2,3,1,2,197,191,153,0,3735552,0,5998080,0,3693568,0,5780992,0
2015-10-24 14:41:17 -0700,0,2825,2337,3831,1573,0,1,3,77,2,3,1,1,0,2,1,2,0,1,1,2,1,2,165,107,89,0,2680832,0,4510720,0,1384448,0,2595840,0
2015-10-24 14:41:27 -0700,0,2312,1860,3231,1601,0,1,3,73,1,3,1,0,0,1,0,2,0,1,1,2,1,1,126,69,68,0,2601984,0,1526272,0,1038336,0,3436032,0
2015-10-24 14:41:37 -0700,0,3030,2712,3045,1424,0,1,3,76,2,3,2,1,1,2,1,2,0,1,1,2,1,2,113,148,144,0,5822976,0,4589056,0,4617216,0,3061248,0
2015-10-24 14:41:48 -0700,0,2074,1691,3175,1612,0,1,3,74,1,3,2,1,0,2,1,2,0,0,1,2,1,1,192,74,62,0,1818624,0,2880000,0,2967040,0,129024,0
2015-10-24 14:41:58 -0700,0,2629,2297,2740,1830,0,1,3,76,1,3,1,1,1,1,0,2,0,1,1,2,1,2,113,145,144,0,2709504,0,11284480,0,1434624,0,2638848,0
2015-10-24 14:42:08 -0700,0,2603,1980,4194,2181,0,1,3,76,1,3,1,1,0,1,0,2,0,1,1,2,1,1,271,93,93,0,661504,45895680,727552,25907200,992256,17670144,3044864,21749760
2015-10-24 14:42:18 -0700,0,2352,1877,3511,1621,0,1,3,75,1,3,1,0,1,1,0,2,0,0,1,2,1,1,89,111,115,0,3025920,0,5469184,0,4157440,0,1742336,0
2015-10-24 14:42:28 -0700,0,2963,2613,3510,1709,0,1,4,76,1,3,1,1,0,1,1,2,0,1,1,2,1,4,154,107,83,621,2948608,23351296,3725824,24686592,488448,10416128,3212800,19181568
2015-10-24 14:42:38 -0700,0,2430,2089,3312,1511,0,1,3,75,1,3,1,1,1,1,1,2,0,1,1,2,1,3,124,123,132,182,4999680,4894720,3753984,6340608,2261504,6017024,5560832,5545984
2015-10-24 14:42:48 -0700,0,3028,2921,3616,1754,0,1,3,78,2,3,2,1,1,2,1,2,0,1,1,2,1,2,184,154,139,0,4787712,0,6581248,0,5190656,0,855552,0
2015-10-24 14:42:58 -0700,0,2159,1653,3545,2050,0,1,3,75,1,3,1,1,0,2,1,2,0,0,1,2,1,2,172,130,106,0,2943488,0,5218816,0,3555840,0,1549312,0
2015-10-24 14:43:08 -0700,0,2521,2285,3333,1999,0,1,3,75,1,3,1,1,1,1,0,2,0,1,1,2,1,2,96,162,163,0,4026880,0,5718016,0,8783360,0,1938944,0
2015-10-24 14:43:18 -0700,0,2604,2090,3928,1517,0,1,3,72,1,3,1,0,0,1,0,1,0,0,1,1,0,1,66,79,31,0,1531904,0,1464832,0,265728,0,660480,0
2015-10-24 14:43:28 -0700,0,2179,1667,4628,1613,0,1,3,73,1,3,1,1,0,1,0,2,0,0,1,2,1,2,124,110,96,0,2654720,0,3466752,0,2445312,0,3542016,0
