Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-25 10:05:25 -0700,0,4844,4312,880,2433,0,1,3,80,2,3,1,0,1,1,0,3,1,1,2,3,1,2,132,220,159,0,4775936,0,7668224,0,2985472,0,4506112,0
2015-10-25 10:05:35 -0700,0,3381,3006,2910,2337,0,1,3,81,1,3,1,0,0,1,0,2,0,1,1,2,1,1,131,101,65,0,4923904,0,810496,0,1316864,0,1147904,0
2015-10-25 10:05:45 -0700,0,3762,3554,2536,2091,0,1,6,81,3,3,2,1,1,2,1,3,1,1,2,3,2,6,114,259,290,848,9427968,36245504,10317312,30633984,8548352,16424960,7957504,22765568
2015-10-25 10:05:55 -0700,0,4125,3463,3881,2194,0,1,3,83,2,3,1,1,1,1,1,2,0,1,2,2,1,2,104,119,119,0,3678720,0,4934656,0,5261824,0,1082880,0
2015-10-25 10:06:05 -0700,0,3383,2925,2955,2275,0,1,3,81,2,3,1,1,0,1,1,3,0,1,1,3,1,2,192,84,56,0,2560512,0,823808,0,3334144,0,336384,0
2015-10-25 10:06:15 -0700,0,4309,3995,3023,2204,0,1,3,83,2,3,2,0,1,2,0,3,1,1,2,3,1,3,100,221,234,0,6651904,0,9959424,0,5318656,0,7413248,0
2015-10-25 10:06:25 -0700,0,3925,3457,3897,2204,0,1,3,82,1,3,1,0,1,1,0,2,0,1,2,2,1,2,66,147,125,0,7915520,0,3179008,0,2432000,0,2211840,0
2015-10-25 10:06:35 -0700,0,4194,3882,2709,2292,0,1,3,84,2,3,1,1,1,1,0,3,2,1,2,3,1,2,91,189,112,0,3476480,0,5177344,0,745472,0,4684800,0
2015-10-25 10:06:46 -0700,0,3494,3071,3413,2531,0,1,3,81,1,3,1,0,0,1,0,2,0,1,1,2,1,1,92,99,51,0,1311232,0,2206720,0,1463296,0,1506304,0
2015-10-25 10:06:56 -0700,0,3697,3146,2965,2019,0,1,3,82,1,3,1,0,0,1,0,2,2,1,1,2,1,2,47,74,89,0,2390016,0,3749376,0,1826304,0,3278336,0
