Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-24 21:31:02 -0700,0,2034,631,2364,1858,0,1,3,74,2,3,1,1,1,2,1,3,0,1,2,3,1,2,214,222,110,0,3125248,0,6419456,0,1209344,0,3065344,0
2015-10-24 21:31:12 -0700,0,5338,5904,3080,2393,0,1,17,85,2,3,2,1,1,7,4,3,0,1,2,3,6,17,164,235,183,2452,3939840,82419712,8047104,95248384,6665216,58060800,4312576,70787072
2015-10-24 21:31:22 -0700,0,4512,4022,3861,1920,0,1,3,82,1,3,1,0,1,1,0,2,0,1,2,2,1,1,99,175,122,0,5051392,0,3404288,0,1305600,0,5574656,0
2015-10-24 21:31:32 -0700,0,6296,4975,3996,2483,0,1,4,88,3,3,3,1,2,3,1,4,1,2,3,4,2,4,372,371,342,0,14121984,0,15831552,0,6061056,0,6808064,0
2015-10-24 21:31:42 -0700,0,4241,4054,4257,2402,0,1,3,83,2,3,2,1,1,2,1,3,1,1,2,3,1,2,314,214,120,0,5515264,0,2340864,0,2523136,0,4706304,0
2015-10-24 21:31:53 -0700,0,5551,6188,4017,2465,0,1,4,84,3,3,2,1,2,3,1,4,1,2,3,4,2,4,136,397,370,0,14799360,0,9262080,0,10919936,0,11286016,0
2015-10-24 21:32:03 -0700,0,5099,5451,4624,2407,0,1,4,85,3,3,3,2,1,3,2,3,1,1,2,3,2,4,360,220,144,0,2386944,0,10552320,0,3783680,0,1329152,0
2015-10-24 21:32:13 -0700,0,4677,4437,3484,2166,0,1,3,83,3,3,2,1,1,3,1,3,1,1,2,3,2,3,228,191,164,0,12133888,0,3093504,0,694784,0,4671488,0
2015-10-24 21:32:23 -0700,0,5763,4830,4539,2004,0,1,4,86,3,3,2,1,1,3,1,4,1,1,2,4,2,4,234,362,299,0,13578240,0,11453952,0,5107200,0,7258112,0
2015-10-24 21:32:33 -0700,0,5122,5107,4436,2061,0,1,3,85,2,3,2,1,1,2,1,3,1,1,2,3,1,3,223,177,141,0,6334976,0,6689792,0,2391040,0,2242560,0
2015-10-24 21:32:43 -0700,0,6075,6153,3889,2151,0,1,15,88,3,3,2,1,2,6,3,4,1,2,3,4,5,15,317,460,398,1441,13578752,54054912,17284096,63696896,12929536,35680256,5988352,26763264
2015-10-24 21:32:53 -0700,0,4269,4239,5288,2354,0,1,3,81,2,3,2,1,1,2,0,3,1,1,2,3,1,3,214,255,250,0,5951488,0,4751360,0,3391488,0,3706880,0
2015-10-24 21:33:03 -0700,0,5126,7378,3670,2166,0,1,18,88,4,3,4,2,1,8,4,5,1,2,4,5,7,18,374,326,260,1598,15484928,61128704,10545664,56971264,2893312,46194688,3637248,35495936
2015-10-24 21:33:13 -0700,0,5176,3678,4024,2269,0,1,3,85,2,3,1,1,1,1,1,3,0,1,2,3,1,2,222,146,100,0,2298368,0,5758464,0,3058688,0,1509376,0
2015-10-24 21:33:23 -0700,0,4521,4082,3112,2041,0,1,3,83,2,3,2,1,1,2,1,3,1,1,2,3,1,3,159,150,169,0,7736320,0,2940928,0,4750336,0,5804544,0
2015-10-24 21:33:33 -0700,0,6347,6461,3470,2133,0,1,4,88,3,3,3,2,1,3,1,4,1,2,3,4,2,3,336,288,179,0,6707712,0,4628992,0,6150656,0,4985344,0
2015-10-24 21:33:43 -0700,0,4604,4676,3509,2185,0,1,3,83,2,3,2,0,1,2,0,3,1,1,2,3,1,2,238,236,180,0,5150208,0,9801728,0,4358144,0,3305472,0
2015-10-24 21:33:54 -0700,0,5807,5485,3944,2009,0,1,16,87,3,3,3,1,2,7,3,4,1,1,3,4,6,16,287,508,391,1716,20690944,72577024,12454912,67252224,8336896,33095680,7515136,41672704
2015-10-24 21:34:04 -0700,0,5182,5437,5256,2227,0,1,4,86,4,3,4,3,1,4,2,4,1,1,3,4,2,4,507,216,141,0,5016576,0,6769664,0,2904064,0,2944512,0
2015-10-24 21:34:14 -0700,0,4535,4170,4363,2337,0,1,3,82,2,3,2,1,1,2,1,3,1,1,2,3,1,3,252,246,205,0,4161536,0,5690368,0,10377216,0,5442048,0
2015-10-24 21:34:24 -0700,0,5730,4853,4547,2196,0,1,3,86,3,3,3,1,1,2,1,3,1,1,2,3,1,2,407,196,136,0,5099520,0,5644288,0,4558336,0,1790464,0
2015-10-24 21:34:34 -0700,0,4780,5055,5228,2279,0,1,16,85,3,3,3,2,1,7,3,4,1,2,2,4,5,16,400,215,165,1785,3988480,75390976,4433408,61112320,4794880,37535744,7519232,49201152
2015-10-24 21:34:44 -0700,0,6103,6086,4412,2149,0,1,4,87,4,3,3,2,1,4,1,4,1,1,3,4,2,4,342,375,285,0,11345408,0,10688512,0,6191104,0,7449088,0
2015-10-24 21:34:54 -0700,0,4381,3830,4175,2453,0,1,3,83,2,3,1,0,1,1,0,3,1,1,2,3,1,2,98,192,145,0,3137536,0,7366656,0,5698560,0,2028032,0
2015-10-24 21:35:04 -0700,0,5756,6843,4310,2571,0,1,5,88,3,3,3,1,2,3,1,4,1,1,3,4,2,5,465,506,484,0,9801728,0,16434176,0,17717760,0,16629760,0
2015-10-24 21:35:14 -0700,0,5111,3936,5633,2253,0,1,3,85,2,3,1,0,1,1,0,3,0,1,2,3,1,2,230,149,142,0,4878848,0,7058944,0,2320384,0,3504640,0
2015-10-24 21:35:24 -0700,0,4497,4035,4314,1964,0,1,3,83,2,3,1,1,1,2,0,3,0,1,2,3,1,2,133,248,215,0,4888576,0,12216320,0,3181568,0,6690304,0
2015-10-24 21:35:34 -0700,0,6304,6458,4347,2079,0,1,4,87,3,3,2,1,1,2,1,4,1,2,3,4,1,3,236,502,238,0,8397824,0,6914048,0,7880704,0,6601728,0
2015-10-24 21:35:44 -0700,0,4253,3762,5040,2130,0,1,3,82,2,3,1,1,1,1,1,3,0,1,2,3,1,2,76,160,119,0,5473280,0,2926080,0,2436608,0,4071936,0
2015-10-24 21:35:54 -0700,0,5622,5558,4101,1959,0,1,3,86,2,3,2,1,1,2,1,3,1,1,2,3,1,2,66,262,182,0,6444032,0,9103872,0,4207104,0,3057152,0
2015-10-24 21:36:04 -0700,0,4780,4522,3916,2262,0,1,4,84,3,3,2,1,1,2,1,4,1,1,2,4,1,2,190,162,141,0,3990528,0,5468672,0,5420544,0,2778112,0
2015-10-24 21:36:15 -0700,0,4849,4865,3313,1827,0,1,4,84,3,3,3,1,2,3,1,4,1,1,3,4,2,4,150,394,364,0,16390656,0,12109312,0,5694976,0,11312640,0
2015-10-24 21:36:25 -0700,0,5413,4299,4030,2189,0,1,3,86,2,3,2,1,1,2,1,3,0,1,2,3,1,2,152,196,91,0,2310656,0,4534272,0,2115584,0,2424320,0
