Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-25 11:51:37 -0700,0,9495,5960,2174,2818,0,1,10,83,5,3,3,2,2,5,4,6,1,2,4,6,6,10,297,460,379,976,8352768,34230272,13435392,33939456,7794176,28971008,17881600,24899584
2015-10-25 11:51:47 -0700,0,7296,8015,6770,5082,0,1,5,94,4,3,5,2,1,3,1,5,1,2,3,5,2,4,524,297,231,0,7847424,0,7061504,0,8550400,0,5478912,0
2015-10-25 11:51:57 -0700,0,7500,6770,4148,2936,0,1,4,94,3,3,2,1,1,3,2,5,1,2,3,5,3,5,213,396,273,0,7924224,0,7573504,0,9383424,0,9290240,0
2015-10-25 11:52:07 -0700,0,10069,10197,5603,4155,0,1,4,98,3,3,3,1,1,2,1,4,1,2,3,4,2,3,674,634,194,0,4462080,0,6064128,0,11338752,0,2472448,0
2015-10-25 11:52:17 -0700,0,7797,6822,5384,3560,0,1,5,94,5,3,4,2,1,3,1,5,1,2,3,5,2,3,472,252,202,0,12884480,0,6316032,0,3703808,0,2430464,0
2015-10-25 11:52:27 -0700,0,10208,9836,4924,3731,0,1,6,98,6,4,5,2,2,4,1,6,1,2,4,6,3,6,418,613,491,0,19055104,0,23528448,0,6029312,0,12833280,0
2015-10-25 11:52:37 -0700,0,8023,7558,5084,3770,0,1,5,95,4,3,3,1,1,3,1,5,1,2,3,5,2,3,345,301,167,0,6881280,0,4559872,0,5409792,0,4093440,0
2015-10-25 11:52:48 -0700,0,10161,8390,3856,3263,0,1,13,96,6,5,5,3,2,6,5,6,1,3,5,6,7,13,618,575,489,1477,10826240,49115136,26164224,49577984,14735360,43495424,9504768,42508288
2015-10-25 11:52:58 -0700,0,7149,8109,5078,3978,0,1,5,96,5,4,5,3,2,5,2,5,1,2,4,5,3,5,524,310,324,0,11899392,0,18289664,0,3418624,0,6914048,0
2015-10-25 11:53:08 -0700,0,8124,7746,4158,3326,0,1,4,94,3,3,3,1,1,2,1,4,1,2,3,4,2,3,482,224,151,0,6713856,0,4055552,0,5311488,0,2822144,0
2015-10-25 11:53:18 -0700,0,10616,10219,5274,3758,0,1,8,98,7,6,7,3,3,6,2,7,1,3,5,7,4,8,470,744,597,0,19801088,0,19068416,0,21930496,0,13930496,0
2015-10-25 11:53:28 -0700,0,7932,7082,5232,3689,0,1,5,93,5,4,4,2,2,4,1,5,1,2,4,5,3,5,428,468,371,0,19241984,0,13087744,0,5960192,0,8136704,0
2015-10-25 11:53:38 -0700,0,10485,9701,5257,3632,0,1,6,98,5,3,3,1,2,4,1,6,1,2,5,6,3,5,437,462,468,0,17274880,0,19191808,0,8833536,0,13263872,0
2015-10-25 11:53:48 -0700,0,7334,7077,4594,4273,0,1,5,94,5,3,4,2,1,4,2,5,1,2,4,5,3,4,427,188,193,0,7099904,0,4817920,0,5991424,0,3390976,0
2015-10-25 11:53:58 -0700,0,8066,7369,3650,2980,0,1,6,94,6,4,6,2,2,5,2,6,1,2,5,6,3,5,628,483,370,0,13103104,0,11789824,0,10515456,0,10930688,0
2015-10-25 11:54:08 -0700,0,8616,9111,3922,3954,0,1,5,97,4,3,3,1,1,2,1,5,1,2,3,5,2,3,394,214,140,0,4785152,0,5101056,0,4696576,0,2928640,0
2015-10-25 11:54:19 -0700,0,6982,6854,3711,3305,0,1,4,93,4,3,3,2,1,3,1,4,1,2,3,4,2,3,340,152,114,0,5063168,0,1601024,0,2743296,0,4903936,0
2015-10-25 11:54:29 -0700,0,10198,9908,4304,3416,0,1,7,98,6,5,4,2,3,5,1,6,1,3,5,6,4,7,420,746,644,0,25413632,0,34415616,0,14339072,0,6440960,0
2015-10-25 11:54:39 -0700,0,8176,7555,5781,3968,0,1,5,95,5,4,4,2,1,4,2,5,1,2,4,5,3,5,561,365,299,0,11302400,0,13079552,0,11493376,0,1606144,0
2015-10-25 11:54:49 -0700,0,10134,8762,4032,3111,0,1,6,96,6,5,5,2,3,5,1,6,1,3,5,6,3,6,624,666,566,0,21046272,0,21668864,0,15237632,0,12803584,0
2015-10-25 11:54:59 -0700,0,7577,8002,5572,4148,0,1,17,94,4,3,3,2,1,8,5,5,1,2,4,5,7,17,485,335,315,2526,14625280,94920704,13639680,93712384,4730880,63037440,6455296,64176128
