Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-21 07:50:14 -0700,0,281,174,0,0,0,1,3,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,286720,0,2514944,0,4096,0,0
2015-10-21 07:50:24 -0700,0,381,177,323,632,0,1,3,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2015-10-21 07:50:35 -0700,0,391,175,372,651,0,1,3,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-10-21 07:50:45 -0700,0,2473,3184,457,665,0,1,4,26,2,3,1,1,1,1,1,2,0,1,1,2,1,4,184,117,160,510,4014592,12357632,7771648,19505152,3783168,16523264,4549632,15450112
2015-10-21 07:50:55 -0700,0,1943,1822,3547,532,0,1,3,24,1,3,1,0,1,1,0,1,0,1,1,1,1,2,50,116,134,0,3781632,0,6168064,0,5402624,0,1457664,0
2015-10-21 07:51:05 -0700,0,1927,1904,3842,540,0,1,3,19,1,3,0,0,0,1,0,1,0,0,1,1,1,1,51,267,100,0,1380864,0,8423424,0,1316352,0,1489920,0
2015-10-21 07:51:15 -0700,0,2787,2415,5789,530,0,1,3,27,1,3,1,0,1,1,0,1,0,1,1,1,1,1,65,123,134,0,5057024,0,2106880,0,8406016,0,1251840,0
2015-10-21 07:51:25 -0700,0,1812,1768,5413,510,0,1,3,21,1,3,1,0,0,1,0,1,0,1,1,1,1,1,47,73,79,0,1967104,0,2170880,0,2491392,0,3265024,0
2015-10-21 07:51:35 -0700,0,2873,2705,4108,497,0,1,3,26,1,3,1,0,1,1,0,1,0,1,1,1,1,2,98,140,156,0,5611008,0,4376064,0,3692544,0,5918720,0
2015-10-21 07:51:45 -0700,0,2109,1899,4932,553,0,1,3,22,2,3,1,1,0,1,1,1,0,1,1,1,1,1,180,85,28,0,1437184,0,878080,0,1195008,0,73728,0
2015-10-21 07:51:55 -0700,0,2260,2569,2915,462,0,1,4,23,2,3,1,0,1,1,0,2,0,1,1,2,1,4,88,155,168,462,1808384,20914176,7153664,19636224,6037504,8941568,6012928,8310784
2015-10-21 07:52:05 -0700,0,2222,1717,4292,525,0,1,3,23,2,3,1,1,0,2,1,1,0,1,1,1,1,2,217,86,83,0,603136,0,2137600,0,3507712,0,4162560,0
2015-10-21 07:52:15 -0700,0,2114,2009,5169,487,0,1,3,22,1,3,1,1,0,1,0,1,0,1,1,1,1,1,150,148,79,0,4410368,0,4794880,0,177664,0,529920,0
2015-10-21 07:52:25 -0700,0,2969,2766,3748,503,0,1,3,28,2,3,1,1,1,2,1,2,0,1,2,2,2,2,46,227,193,0,4485632,0,8174592,0,8150528,0,3377152,0
2015-10-21 07:52:35 -0700,0,1894,1783,5635,515,0,1,3,21,1,3,1,0,0,1,0,1,0,0,1,1,1,1,61,95,81,0,4473344,0,2962944,0,606208,0,2157056,0
2015-10-21 07:52:45 -0700,0,2940,3073,3657,491,0,1,3,29,1,3,1,0,1,1,0,1,0,1,1,1,1,2,60,152,167,0,9418240,0,1275392,0,6255616,0,3961344,0
2015-10-21 07:52:55 -0700,0,1984,1670,4557,532,0,1,3,23,1,3,1,1,0,1,0,1,0,0,1,1,1,1,104,58,65,0,2777088,0,4672000,0,272896,0,482304,0
2015-10-21 07:53:05 -0700,0,1913,1881,4089,495,0,1,3,21,1,3,0,0,0,0,0,1,0,0,1,1,1,1,53,92,55,0,2186240,0,2418176,0,454656,0,1819648,0
2015-10-21 07:53:15 -0700,0,2538,2274,3534,508,0,1,3,27,1,3,1,1,0,1,1,1,0,1,1,1,1,1,107,43,39,0,633856,0,663552,0,1248768,0,2382336,0
2015-10-21 07:53:25 -0700,0,1820,1724,3093,513,0,1,3,20,1,3,1,0,0,1,0,1,0,1,1,1,1,1,40,76,50,0,1803776,0,2041344,0,412160,0,2033664,0
