Timestamp,SMB1 Ops/sec,SMB2 Ops/sec,VSPfs00 Ops/sec,VSPfs00 CIFS Read Resp Time,VSPfs00 CIFS Write Resp Time,NVRAM Allocs,Bossock Fibers,MFB,MMB,NibRX Busy,NibTX Busy,NibTCP Busy,NICC Busy,FDP Busy,TDP Busy,FSA Busy,WLOG Busy,MBI Busy,WDIR Busy,WFILE Busy,WLOG Busy,OBJ Busy,SI Busy,Eth RX,Eth TX,FC RX,FC TX,Port1 Disk Read,Port1 Disk Write,Port2 Disk Read,Port2 Disk Write,Port3 Disk Read,Port3 Disk Write,Port4 Disk Read,Port4 Disk Write
2015-10-25 10:53:30 -0700,0,2633,2076,1045,2403,0,1,3,78,1,3,1,0,1,1,0,2,1,1,1,2,1,1,4,16,109,0,963584,0,3336704,0,2462720,0,6905344,0
2015-10-25 10:53:40 -0700,0,6257,6064,2996,2983,0,1,15,89,2,3,2,1,1,4,4,3,1,1,2,3,4,15,199,114,138,2267,5271040,74350592,5976576,92348416,3290624,64868352,2766336,51838976
2015-10-25 10:53:50 -0700,0,5201,4697,2908,2508,0,1,3,86,2,3,2,1,1,2,1,3,1,1,2,3,2,2,165,162,125,0,4479488,0,4745216,0,1910784,0,4537344,0
2015-10-25 10:54:00 -0700,0,6880,6064,2783,2532,0,1,4,91,4,3,3,1,1,3,1,4,1,2,3,4,2,4,359,411,320,0,11637760,0,14670336,0,10961920,0,2754048,0
2015-10-25 10:54:11 -0700,0,5410,5362,3454,2754,0,1,13,88,2,3,2,0,1,8,4,4,1,1,2,4,7,13,92,195,186,1504,8532480,56193024,6684160,60387328,4028928,41390080,4106752,30052352
2015-10-25 10:54:21 -0700,0,6165,5563,2897,2325,0,1,5,90,4,3,2,1,2,3,1,5,1,2,3,5,2,5,226,424,394,0,18656768,0,8848384,0,8844288,0,12965888,0
2015-10-25 10:54:31 -0700,0,6166,5786,3239,2305,0,1,3,89,3,3,2,2,1,3,1,3,1,1,2,3,2,3,323,182,175,0,5420544,0,7455232,0,4529152,0,4576256,0
2015-10-25 10:54:41 -0700,0,5317,4973,3017,2513,0,1,3,85,2,3,2,1,1,2,1,3,1,1,2,3,2,2,269,165,191,0,7768576,0,6784512,0,3345408,0,6034944,0
2015-10-25 10:54:51 -0700,0,6594,6236,3173,2175,0,1,3,90,3,3,2,1,1,2,1,3,1,1,2,3,2,3,340,419,170,0,6247936,0,6920192,0,4596736,0,3504128,0
2015-10-25 10:55:01 -0700,0,5322,4865,3227,2578,0,1,4,89,3,3,3,2,1,3,1,4,1,1,3,4,2,3,337,202,136,0,3824128,0,6938112,0,2611712,0,3629568,0
2015-10-25 10:55:11 -0700,0,6150,5744,3194,2535,0,1,4,91,3,3,2,0,1,2,0,4,1,1,3,4,2,4,199,351,342,0,16725504,0,11796480,0,10255360,0,4051456,0
2015-10-25 10:55:21 -0700,0,5600,5371,3825,2609,0,1,4,88,3,3,2,1,1,2,1,4,1,1,2,4,2,3,180,195,132,0,8113152,0,3491840,0,1535488,0,3360768,0
2015-10-25 10:55:31 -0700,0,5676,5129,2969,2366,0,1,5,88,4,3,3,2,1,3,1,5,1,2,4,5,2,4,368,270,255,0,13270016,0,11891200,0,3871232,0,2921472,0
2015-10-25 10:55:41 -0700,0,6510,6149,3786,2677,0,1,4,90,3,3,2,1,1,2,1,4,1,1,2,4,1,2,181,162,152,0,3890176,0,3591680,0,7191552,0,4429824,0
2015-10-25 10:55:52 -0700,0,5337,4816,2747,2169,0,1,4,87,3,3,2,1,1,2,1,4,1,1,2,4,2,3,308,213,173,0,6943744,0,5708800,0,3709952,0,5369344,0
2015-10-25 10:56:02 -0700,0,6328,5876,2668,2180,0,1,4,92,4,3,3,2,1,3,1,4,1,2,3,4,2,3,337,214,153,0,3773440,0,5753344,0,5953536,0,3671552,0
2015-10-25 10:56:12 -0700,0,5237,4785,2547,2558,0,1,3,88,2,3,2,1,1,2,1,3,1,1,2,3,2,3,185,207,137,0,6266880,0,6523392,0,1483264,0,2896896,0
2015-10-25 10:56:22 -0700,0,6100,5512,2449,2257,0,1,4,90,4,3,3,1,1,3,1,4,1,2,3,4,2,4,433,290,266,0,12839424,0,12218880,0,4542464,0,3689984,0
2015-10-25 10:56:32 -0700,0,6300,5935,3436,2337,0,1,13,90,5,4,5,2,1,6,5,4,1,1,3,4,6,13,664,204,199,1399,8219136,66424832,6195712,49590272,4934144,29786112,5613568,29077504
2015-10-25 10:56:42 -0700,0,5430,4917,3000,2325,0,1,3,87,2,3,2,1,1,2,1,3,1,1,2,3,2,3,243,194,159,0,10152960,0,2978816,0,3506176,0,3243008,0
2015-10-25 10:56:52 -0700,0,6509,6299,3681,2453,0,1,4,91,3,3,2,1,1,2,1,4,1,1,2,4,2,3,274,391,214,0,6488576,0,7528448,0,6948352,0,5879296,0
2015-10-25 10:57:02 -0700,0,5494,4951,3560,2678,0,1,4,89,3,3,2,1,1,2,1,4,1,1,2,4,2,3,212,203,168,0,7913472,0,6738944,0,2481152,0,3879424,0
2015-10-25 10:57:12 -0700,0,6442,5913,2936,2462,0,1,5,91,5,3,4,2,1,4,2,5,1,1,3,5,3,5,404,359,255,0,9274880,0,14029824,0,3770880,0,4870144,0
2015-10-25 10:57:22 -0700,0,5455,5173,3259,2725,0,1,3,86,2,3,1,0,1,2,0,3,1,1,2,3,2,3,124,212,206,0,5907968,0,11128832,0,3852288,0,4969472,0
2015-10-25 10:57:32 -0700,0,5959,5248,3119,2640,0,1,5,90,3,3,3,1,1,3,1,5,1,2,3,5,2,4,270,362,250,0,10785280,0,8377344,0,8255488,0,3834368,0
2015-10-25 10:57:42 -0700,0,6045,5964,3542,2724,0,1,3,87,2,3,2,0,1,2,0,3,1,1,2,3,1,2,171,163,179,0,7448576,0,8148480,0,3463680,0,3334656,0
2015-10-25 10:57:52 -0700,0,5178,4806,3469,2205,0,1,4,86,2,3,2,1,1,2,1,4,1,1,2,4,2,2,156,213,156,0,2072064,0,9032192,0,4052992,0,4368384,0
2015-10-25 10:58:03 -0700,0,6743,7124,2820,2367,0,1,5,91,4,3,3,1,2,4,1,5,1,2,4,5,3,5,290,516,426,0,19061248,0,15312384,0,9251840,0,9680384,0
2015-10-25 10:58:13 -0700,0,5104,5016,3820,2489,0,1,4,86,2,3,1,0,1,2,1,3,1,1,2,3,2,4,88,188,159,75,3423744,4096,8759808,9441280,3514368,0,4235264,4096
2015-10-25 10:58:23 -0700,0,6012,6400,2912,2175,0,1,4,90,3,3,2,0,1,2,0,4,1,1,3,4,2,3,91,336,282,0,9242112,0,8203264,0,8995840,0,8250368,0
2015-10-25 10:58:33 -0700,0,5720,4926,3182,2493,0,1,4,88,3,3,2,1,1,2,1,4,1,1,2,4,1,2,217,209,146,0,1466368,0,3811328,0,3317248,0,1063936,0
2015-10-25 10:58:43 -0700,0,5450,6614,2156,2109,0,1,3,88,3,3,2,1,2,3,0,4,1,2,3,4,2,4,83,150,111,0,16309760,0,10687488,0,11576832,0,11020800,0
2015-10-25 10:58:53 -0700,0,6419,4691,3021,2255,0,1,3,90,2,3,2,1,1,2,1,3,1,1,2,3,1,3,111,200,184,0,4244480,0,6873600,0,4603392,0,3728896,0
2015-10-25 10:59:03 -0700,0,5476,5301,2808,2323,0,1,4,89,3,3,2,1,1,2,1,4,1,1,3,4,2,3,491,228,162,0,13063680,0,5118464,0,3760128,0,7133184,0
2015-10-25 10:59:13 -0700,0,6271,6034,2847,2392,0,1,4,90,3,3,2,1,1,2,1,4,1,1,3,4,2,3,140,357,261,0,9502208,0,12217344,0,5085696,0,5914624,0
2015-10-25 10:59:23 -0700,0,5511,4697,3506,2446,0,1,3,87,2,3,2,1,1,2,0,3,1,1,2,3,1,2,99,213,158,0,3959296,0,5253120,0,5718016,0,4844544,0
2015-10-25 10:59:33 -0700,0,6051,6980,3654,2132,0,1,5,89,4,3,4,2,1,3,1,5,1,2,3,5,2,4,319,297,267,0,9754112,0,12204032,0,5797376,0,5744128,0
2015-10-25 10:59:43 -0700,0,5877,5120,3225,2691,0,1,4,87,3,3,2,1,1,2,0,4,1,1,2,4,1,2,112,197,180,0,3573248,0,7625728,0,7637504,0,3693568,0
2015-10-25 10:59:53 -0700,0,5745,4460,2695,2140,0,1,3,86,2,3,2,1,1,2,1,3,1,1,2,3,1,2,124,184,108,0,5016576,0,3545600,0,2762240,0,2246144,0
2015-10-25 11:00:03 -0700,0,5129,5501,2603,2334,0,1,4,91,3,3,2,1,1,2,1,4,1,2,3,4,2,4,351,170,264,0,9956352,0,8003072,0,6756352,0,8304128,0
2015-10-25 11:00:14 -0700,0,4884,4698,3039,2638,0,1,4,86,3,3,2,1,1,2,0,3,1,1,2,3,1,2,197,177,167,0,5054976,0,7669248,0,4611072,0,3604480,0
2015-10-25 11:00:24 -0700,0,6506,6302,2765,2310,0,1,4,91,3,3,2,1,1,3,1,4,1,1,3,4,2,4,206,438,310,0,19578368,0,7703552,0,4983296,0,6526464,0
2015-10-25 11:00:34 -0700,0,4899,4905,3331,2599,0,1,3,89,2,3,2,1,1,2,1,3,1,1,2,3,2,3,177,191,159,0,5644800,0,9620992,0,2972672,0,1721344,0
2015-10-25 11:00:44 -0700,0,6956,6687,2692,2450,0,1,4,88,3,3,3,1,1,2,1,4,1,2,3,4,2,3,212,318,255,0,11328512,0,13305856,0,4429824,0,2910720,0
2015-10-25 11:00:54 -0700,0,4978,4688,2893,2396,0,1,3,89,2,3,2,1,1,2,1,3,1,1,2,3,1,3,125,170,141,0,3122688,0,10257920,0,3161088,0,1198592,0
2015-10-25 11:01:04 -0700,0,5392,4599,2766,2377,0,1,4,88,2,3,2,0,1,1,0,4,1,1,2,4,1,1,86,115,85,0,3334144,0,2274304,0,2963968,0,2154496,0
2015-10-25 11:01:14 -0700,0,7105,6369,2740,2342,0,1,4,90,3,3,2,1,1,2,1,4,1,2,3,4,2,3,167,192,173,0,6166528,0,5323776,0,4804608,0,5367296,0
2015-10-25 11:01:24 -0700,0,4898,4942,2510,2432,0,1,3,86,2,3,2,1,1,2,1,3,1,1,2,3,2,3,202,188,156,0,10222080,0,1934848,0,3147776,0,4220416,0
2015-10-25 11:01:34 -0700,0,6965,7050,2389,2356,0,1,4,91,3,3,2,1,1,2,1,4,1,2,3,4,2,3,93,358,296,0,14266880,0,10139648,0,5520384,0,7180800,0
2015-10-25 11:01:44 -0700,0,4587,4495,3265,2896,0,1,3,88,2,3,2,1,1,2,1,3,1,1,2,3,1,2,123,207,123,0,3595264,0,2871808,0,3110400,0,5917696,0
2015-10-25 11:01:54 -0700,0,6460,5670,3221,2355,0,1,4,87,4,3,3,2,1,3,1,4,1,1,3,4,2,4,350,194,247,0,7139328,0,7748608,0,8839680,0,7202816,0
2015-10-25 11:02:04 -0700,0,5342,5691,2926,2429,0,1,4,91,4,3,3,2,1,3,1,4,1,1,2,4,2,3,349,171,136,0,6247936,0,4545024,0,1447936,0,4831232,0
2015-10-25 11:02:15 -0700,0,5476,4773,3505,2513,0,1,4,86,3,3,3,1,1,3,1,4,1,1,2,4,2,3,170,175,151,0,4109312,0,5658624,0,4971008,0,4185600,0
2015-10-25 11:02:25 -0700,0,6865,6531,2945,2351,0,1,13,91,3,3,2,1,2,6,4,4,1,1,3,4,5,13,228,416,339,1667,7423488,53256192,13200896,61878272,12609536,46698496,9205760,46665728
2015-10-25 11:02:35 -0700,0,5467,5013,3333,2757,0,1,3,88,2,3,1,0,1,2,0,3,1,1,2,3,1,3,48,273,219,0,9063424,0,11548672,0,4348928,0,2449408,0
2015-10-25 11:02:45 -0700,0,6845,6547,2920,2646,0,1,4,90,3,3,2,1,1,2,1,4,1,2,3,4,2,4,193,326,254,0,9900544,0,9225728,0,6195200,0,6437376,0
2015-10-25 11:02:55 -0700,0,5158,4974,3155,2527,0,1,3,88,2,3,2,1,1,2,1,3,1,1,2,3,1,2,149,188,133,0,1497088,0,7659520,0,4976128,0,2513408,0
2015-10-25 11:03:05 -0700,0,4655,4631,3022,2098,0,1,3,88,2,3,1,0,1,2,0,3,1,1,2,3,1,2,72,233,139,0,5397504,0,4201472,0,3991040,0,3886592,0
2015-10-25 11:03:15 -0700,0,5919,5926,2956,2523,0,1,3,90,3,3,3,1,1,3,1,3,1,1,2,3,2,3,151,346,174,0,8949248,0,5831168,0,2204160,0,4836864,0
2015-10-25 11:03:25 -0700,0,5606,5062,4171,6383,0,1,45,87,2,3,2,1,1,8,45,4,1,1,2,4,37,14,294,233,145,1033,3984896,53350400,6013952,33185792,5007360,26001408,3179008,16683008
2015-10-25 11:03:35 -0700,0,6980,6610,2725,3703,0,1,4,92,3,3,2,1,1,2,1,4,1,2,3,4,2,3,102,192,137,0,6201344,0,2911744,0,4508160,0,3549184,0
2015-10-25 11:03:45 -0700,0,5819,5332,3696,3004,0,1,5,88,3,3,2,1,1,2,2,4,1,1,2,4,2,5,241,163,133,314,1187328,10870784,7653888,9601024,2808320,9293824,5035008,9527296
2015-10-25 11:03:55 -0700,0,6632,5612,2418,2305,0,1,4,89,3,3,2,1,1,2,1,4,1,2,3,4,2,3,387,306,261,0,6668800,0,12244992,0,7253504,0,6563328,0
2015-10-25 11:04:06 -0700,0,4916,5213,2825,2275,0,1,3,89,3,3,3,1,1,2,1,3,1,1,2,3,2,3,317,192,115,0,6653440,0,1300992,0,2031104,0,4408832,0
2015-10-25 11:04:16 -0700,0,4882,4837,3117,2744,0,1,3,87,3,3,2,1,1,2,1,3,2,1,2,3,1,3,169,178,127,0,3904000,0,5064704,0,4273664,0,2679296,0
2015-10-25 11:04:26 -0700,0,6701,6502,2929,2327,0,1,12,91,3,3,2,1,1,3,2,4,1,2,3,4,3,12,188,433,300,1759,7798784,59826176,13557248,75341824,5444096,46317568,10822656,38465536
2015-10-25 11:04:36 -0700,0,5522,5047,3821,2397,0,1,3,88,3,3,2,1,1,2,1,3,2,1,2,3,2,3,203,287,192,0,12663296,0,6478848,0,2425344,0,2470912,0
2015-10-25 11:04:46 -0700,0,6987,6554,3237,2364,0,1,5,90,3,3,2,1,2,3,1,5,1,2,3,5,2,4,207,475,421,0,10526208,0,12629504,0,11672576,0,17847296,0
2015-10-25 11:04:56 -0700,0,5134,4695,3088,2386,0,1,3,89,3,3,2,1,1,2,1,3,2,1,2,3,1,3,224,236,195,0,5819904,0,7570432,0,6375936,0,4718592,0
2015-10-25 11:05:06 -0700,0,5983,5467,3004,2430,0,1,4,89,3,3,2,1,1,2,1,4,1,1,2,4,2,3,224,257,218,0,8088064,0,8779264,0,2879488,0,7532544,0
2015-10-25 11:05:16 -0700,0,5958,5743,3169,2539,0,1,3,91,3,3,3,1,1,2,1,3,2,1,2,3,2,3,206,221,181,0,8168960,0,5809152,0,4930048,0,3740160,0
2015-10-25 11:05:26 -0700,0,5392,5023,3056,2419,0,1,3,86,3,3,2,1,1,2,1,3,1,1,2,3,2,3,198,205,197,0,2925568,0,11665920,0,4743168,0,5329920,0
2015-10-25 11:05:36 -0700,0,6270,6498,3037,2343,0,1,4,91,3,3,2,1,1,3,1,4,2,1,3,4,2,4,156,377,319,0,20195328,0,9584128,0,5214720,0,4972544,0
2015-10-25 11:05:46 -0700,0,5320,4803,3820,2798,0,1,4,87,3,3,3,1,1,3,1,4,1,1,3,4,2,3,145,231,230,0,13612032,0,6039040,0,1887232,0,7227392,0
2015-10-25 11:05:56 -0700,0,6718,5746,3555,2174,0,1,4,89,3,3,2,1,1,2,1,4,2,2,3,4,2,3,133,386,317,0,10726400,0,14012928,0,6183936,0,8771072,0
2015-10-25 11:06:07 -0700,0,5381,5432,3523,2374,0,1,3,91,2,3,1,1,1,2,0,3,1,1,2,3,1,2,148,155,177,0,7905280,0,4067840,0,6164992,0,4011520,0
2015-10-25 11:06:17 -0700,0,5297,4841,4317,2663,0,1,10,87,2,3,2,1,1,2,1,4,2,1,2,4,3,10,175,197,210,1393,6260224,64790528,7917056,45678592,3003904,41058304,9148928,22675456
2015-10-25 11:06:27 -0700,0,6753,6441,3783,2099,0,1,5,91,4,3,3,1,2,3,1,5,1,2,3,5,3,5,121,735,521,0,16425984,0,19509248,0,17181696,0,12085248,0
2015-10-25 11:06:37 -0700,0,5671,5246,5837,2803,0,1,5,87,4,3,3,2,1,3,1,4,2,1,3,4,2,5,267,260,336,0,14125568,0,14154240,0,9818112,0,4025344,0
2015-10-25 11:06:47 -0700,0,6825,6697,4791,2441,0,1,4,90,3,3,3,1,1,3,1,4,1,2,3,4,2,4,143,348,347,0,13483008,0,10295296,0,12109312,0,7545344,0
2015-10-25 11:06:57 -0700,0,4808,4600,4916,2342,0,1,3,86,3,3,2,1,1,2,1,3,2,1,2,3,2,3,244,196,164,0,9199104,0,4013568,0,2756608,0,4610560,0
2015-10-25 11:07:07 -0700,0,5731,5245,3673,2186,0,1,4,88,3,3,2,1,1,3,1,4,1,2,3,4,2,4,154,395,353,0,16407552,0,11845632,0,6183424,0,9797632,0
2015-10-25 11:07:17 -0700,0,5878,5651,3568,2364,0,1,4,90,2,3,2,0,1,2,0,4,1,1,3,4,1,3,92,254,207,0,8529920,0,7771136,0,3236864,0,6421504,0
2015-10-25 11:07:27 -0700,0,5457,4825,3716,2517,0,1,9,87,2,3,1,0,1,3,6,4,1,1,2,4,6,9,77,229,214,859,8450560,12189696,7081472,41619456,7422976,22470656,3873792,31191040
2015-10-25 11:07:37 -0700,0,6650,6463,3537,2045,0,1,4,92,3,3,2,1,1,2,0,4,1,2,3,4,2,3,238,358,295,0,11155456,0,9874944,0,5386240,0,10572800,0
